"","2' fucosyl lactose","2'-Deoxyinosine","2'-Deoxyuridine","2-Aminobutyrate","2-Hydroxybutyrate","2-Hydroxyglutarate","2-Hydroxyisobutyrate","2-Hydroxyisovalerate","2-Oxoglutarate","3' fucosyl lactose","3'-sialyllactose","3-Hydroxybutyrate","3-Phenyllactate","4-Aminobutyrate","4-Hydroxybenzoate","4-Hydroxyphenylacetate","4-Hydroxyphenyllactate","5,6-Dihydrouracil","5-Aminopentanoate","6' sialyllactose","Acetaminophen","Acetate","Acetoin","Alanine","Allantoin","Arabinose","Arginine","Ascorbate","Asparagine","Aspartate","Betaine","Butyrate","Cadaverine","Carnitine","Choline","Citrate","Citrulline","Creatine","Creatinine","Cytidine","Cytosine","DL-methionine-sulfoxide","Desaminotyrosine","Dimethylamine","Ethanol","Ethanolamine","Ethyl-beta-D-glucuronide","Formate","Fucose","Fumarate","Galactose","Glucose","Glutamate","Glutamine","Glutarate","Glycerol","Glycine","Guanosine","Histidine","Hypoxanthine","Indole-3-acetate","Indole-3-lactate","Inosine","Isobutyrate","Isoleucine","Isopropanol","Isovalerate","Lactate","Lacto-N-fucopentaose I","Lacto-N-fucopentaose III","Lactodifucotetraose","Lactose","Leucine","Lysine","Malate","Methanol","Methionine","Methylamine","Methylsuccinate","N,N-Dimethylglycine","N-Acetylglucosamine","N-Acetylneuraminate","N-Carbamoyl-beta-alanine","N-Methylhydantoin","Nicotinate","O-Acetylcarnitine","Ornithine","Phenol","Phenylacetate","Phenylalanine","Proline","Propionate","Propylene glycol","Putrescine","Pyroglutamate","Pyruvate","Ribose","Sarcosine","Serine","Succinate","Taurine","Threonine","Thymidine","Thymine","Trimethylamine","Tryptophan","Tyramine","Tyrosine","Uracil","Urea","Uridine","Urocanate","Valerate","Valine","Xylose","myo-Inositol","p-Cresol","beta-Alanine","beta-Pseudouridine"
"EP.45.4",0,0,0,0,0,0,2.90951795518921,0,0,0,0,6.23158295435223,0,5.24837649955849,0,4.94781379170322,3.93654341344583,0,7.24383431843049,0,0,11.4297978499771,3.97160892914272,7.15931547045041,0,5.70991442362393,5.01072165897287,0,0,7.21599954866602,2.40391649908266,9.50191366644726,0,3.82331156740292,3.60043646010409,0,0,0,4.00548721178654,0,0,0,5.03481711978944,0,8.27718115996734,0,0,4.4752886556452,5.44816358690375,5.08133337340301,6.47607813462965,8.32219898521975,8.06617301230172,0,0,9.21409492099019,7.90172639324299,0,5.62125091631385,5.80797368206946,4.86669712362118,0,3.97160892914272,6.56753929229717,6.33730238048345,3.82331156740292,6.00664141889904,4.59304448062209,0,0,0,0,6.41210315876398,8.31326636766544,5.5668172167835,6.53088612493987,5.72196250089006,4.83812723674273,4.10073982054634,2.68803620364386,5.91717120417712,0,0,4.3177077561476,0,0,0,0,5.41616208017042,5.78011724427246,8.14085518851426,9.31655346981561,0,6.20608086373249,0,3.64915731911589,7.42724445022343,3.31333362350821,6.31107153676126,10.2362927572298,5.09263206655876,6.34053338092366,0,0,3.37771192081683,5.73386715136704,3.97160892914272,6.24231642754356,5.49432399509737,0,0,0,4.94781379170322,6.5752217584003,6.12141569003695,5.16833858791699,4.71491213479423,5.84040839137517,0
"EP.54.4",0,0,0,4.41826355274498,0,0,3.38963654634175,4.17719154888982,0,0,0,0,0,6.19388151285492,0,3.97663703429525,0,5.01122633038382,6.49159188898751,0,0,10.5767604668742,3.62559715502413,7.45123835833988,0,0,6.50053378558732,0,0,7.00659889093273,0,8.66218191382627,7.34740580468967,0,3.38963654634175,0,0,3.4540375000897,4.48723769543068,0,0,0,0,0,7.78047593874953,0,0,4.44178737019671,0,6.09655406477128,6.65933600571766,6.813847846831,8.19959863011564,6.20191361808113,0,9.40433070867647,6.94765006902005,0,5.2022674695251,4.87016220243346,0,0,0,6.88298516517005,6.47346458901908,3.67682133172923,6.73253918588936,4.70588204781567,0,0,0,0,6.91289760360905,7.29918803783574,6.72782220948472,6.23728048160637,6.2714391478648,4.77486438258952,4.29155376965295,2.63155141439286,0,0,0,3.67682133172923,0,0,5.36260180865001,0,6.05109217253151,6.31524147127725,5.57081222203644,9.32251077864715,7.90883718355865,5.9787723745047,0,4.59257415904429,0,0,6.39418419597075,11.0137035506199,6.98489825667559,6.1817110800096,0,0,3.57161086952074,5.46795814707172,0,6.7395731926894,5.74305390179807,0,0,0,4.66952057140367,6.76266884421274,0,4.74096782691778,0,7.02958837237895,0
"EF.54.4",0,0,0,5.08851342396718,0,6.65046537484991,6.86796584867521,0,0,0,0,6.17482191638065,0,6.05239970284641,4.11600938053827,4.72488612025102,4.04935594833053,0,7.73361195694187,0,0,11.408058563144,0,7.95345997218802,0,7.0096937411849,5.3067535367699,0,6.39218596366722,8.31899059010823,4.34548589876159,10.1145998618622,5.84081988875283,5.42670760923836,5.40916399006925,4.68917386552542,0,5.78163207855316,5.78163207855316,0,0,4.04935594833053,0,2.48054554351298,8.98327781255801,5.14769804940538,0,4.48854490940086,5.69240280270505,3.72685803217297,6.26525606538116,8.88149512193786,8.20901213543208,0,0,9.36615725961405,7.86106426015935,4.75936705108628,6.24628030361716,5.76936222274086,0,0,4.72488612025102,6.73149101984717,7.07199752902567,0,6.37549118020185,4.51051838636618,0,0,0,0,7.21117552523059,8.3986623278191,0,6.64533717569635,6.50775847474046,6.03834810699597,0,4.01428671817719,5.77551596914713,0,0,5.61624331216999,5.42670760923836,4.23731292228377,6.9259240068927,0,5.95987745851614,6.61665212757742,0,8.82933389958194,4.51051838636618,6.02409624921463,0,4.04935594833053,7.58750967500694,5.6653747621929,6.58984096855553,10.7238310344442,7.70551529981177,7.17248026538004,0,4.11600938053827,4.61368009182816,5.54930572606318,0,7.02739328985574,6.02409624921463,0,4.95847159389004,0,5.70564773238624,7.39471272016024,6.57340230550622,0,4.61368009182816,6.94705827899913,0
"EP.58.4",0,3.3609728753568,3.48586956030927,3.787724993199,0,0,2.45093761687825,0,0,0,0,3.87102785302321,0,6.12818606279004,4.28949194930458,6.3250442305548,4.05321677548022,0,6.78294552891479,0,0,11.0720627048273,0,7.43050300510782,0,6.52945566882521,6.55708162042992,0,0,6.68720074298344,3.21827033627208,9.28847019098125,8.05233843446216,3.94792697500691,3.13850518302971,4.45851434081608,0,0,4.1177187847193,0,0,2.45093761687825,0,0,8.3240102704884,5.14038841212613,0,4.34076691512285,5.2056247400825,5.79922141317949,5.4959216809444,8.94401587993594,7.84239394480593,0,0,9.19944016266798,6.77421187150929,4.17831314334053,5.23671351300323,5.64216291123008,0,0,4.14847462469918,6.80018729194738,6.57061357274874,0,6.2464328889498,4.41306472794125,0,0,0,0,6.76540126522315,6.96163693201444,6.00358198968428,5.68216727966353,6.11130818814213,6.40746268953817,5.23671351300323,0,5.09440660154735,5.333872267607,0,3.69685549208919,5.57171315233566,0,5.42242188540538,0,5.52693090528513,5.72690218047602,5.51154648087505,10.0790226299318,0,6.51535112338069,0,3.98426851124341,6.9832204656931,0,6.2793423839585,10.566689117045,7.63828444753262,6.3042102799918,0,4.38954130516207,3.48586956030927,4.7293332135084,0,6.45986269514973,5.83911203817987,0,4.08598745997413,0,5.93492848289405,6.80445168022844,6.22767075609547,5.14038841212613,0,6.76540126522315,4.82616930295671
"EP.60.4",0,0,0,5.13171068655751,0,0,3.16402227083915,3.317699750341,0,0,0,4.83627457792544,0,5.2520669052745,0,6.2494862660624,4.26104648422316,0,8.6979276813074,0,0,11.3404529779647,0,8.01881246409334,0,5.85348647256245,6.35750411833447,0,6.42672410661858,7.88222115586535,4.17407292837503,9.88205313938252,5.47313667271879,3.45092365763159,3.93580653295383,0,0,4.78827170633281,5.60459573790195,0,0,3.51143351159925,3.93580653295383,0,8.51132488557675,0,0,0,6.80419891786754,4.46165139376942,7.44926439791811,8.93471417661205,8.54711244365968,6.80637993827996,0,9.47894848058806,7.67126169554149,0,6.17859101295542,5.69461965735475,0,0,3.85583001206995,7.13409879505888,7.27174244616487,0,6.77315437483983,6.65874436018558,0,0,0,0,7.39754903419147,7.72223381683947,5.78328345528485,6.78212302149825,6.60425636435933,6.71281141284803,5.13171068655751,0,6.79762716885336,0,0,4.85177684134297,5.6118157917661,3.89661693028805,6.66378213781648,0,5.81313586908891,6.7480676077397,5.70122019243041,9.28728318355673,3.51143351159925,6.49444194922055,0,4.36636919113864,7.28937000458258,5.44803165944548,7.04551644906555,11.1714320481736,6.45498330002412,7.27583801116876,4.66640102797673,0,4.85177684134297,5.54487822166615,4.86704247709525,7.11026926329541,5.413546805921,0,4.60925332792501,0,5.54487822166615,7.55771285823691,0,6.10228352849085,0,5.91377776723975,0
"BF.32.4",0,3.87068799191888,4.24775206131752,0,0,0,2.31150917308864,0,0,0,0,4.60432277401308,0,6.5838457170916,0,5.5900533426747,6.16026419416879,0,5.91256273736015,0,0,11.5691518477045,0,8.63313938806822,0,0,7.42679160803896,5.41960702763062,7.11219518633494,8.36774565039505,0,9.90073834643669,0,3.95066645033548,4.09367516400908,0,0,7.25464418726699,6.13894161902331,0,0,0,5.3366136503305,3.09215850326157,8.05230366804771,0,3.25862776351691,4.49898575177517,5.42841731503927,6.8102980071052,6.08583231541416,7.17224474499112,9.49020129448538,0,6.92857014320564,9.50056875264257,8.06053937958434,4.12644733581476,6.57273453447353,5.5900533426747,0,0,4.02472343351685,7.91330482560728,7.91403555261879,4.12644733581476,7.68704979051914,4.54246056436692,0,0,0,0,7.92058817734006,8.63846326900833,7.3717991750808,6.76524545784295,7.2644826264821,6.69113769796283,4.15818001078349,0,5.74845556099465,0,0,5.79207533432567,6.21765650871947,0,6.04879144166076,0,7.06892726616408,7.29749797344268,8.28355670445636,8.84526156141517,3.4013611594006,7.32551846077333,0,0,6.86181142260913,3.52627850646169,7.74405540479344,11.5453933119292,7.18444000389237,7.82788709980644,4.66258066391853,4.7866137250486,2.89250220031521,6.14324266122704,0,7.83027278560036,6.75598615716637,0,4.56350929978813,4.66258066391853,8.10194163958663,8.08484720950297,6.2567236780148,0,6.61645718187094,4.75271705330827,0
"BF.34.4",0,4.31124452472558,5.30534142202464,5.7500127210312,5.32514309196856,7.58871929989103,2.65105029994905,0,6.73083326900801,0,0,4.28385568801346,0,0,5.42755370877163,7.5712381441162,3.99632144703104,0,7.32022022894527,0,0,11.2455406531897,4.57145457644712,9.05411472813866,0,5.71743723308541,7.3909892420949,0,6.67141002821186,8.13558469003394,0,9.20567198082228,0,3.74522756659098,4.33790342354793,0,7.40823103551968,0,3.91941661546839,0,0,4.22672029732101,4.67052624871008,0,8.19290696146396,0,2.78341800638725,4.76066286989687,5.39151521543414,6.37003043833054,6.09377922409814,8.59371869202685,10.9668178529792,7.50918619059137,0,9.40232445670476,8.52499231472357,3.69649460025702,7.23248139880458,5.73710958109632,5.18881407542666,0,3.91941661546839,8.13911826157805,8.36870774587231,3.79169799745641,7.91978875653745,5.34456027516739,0,0,0,0,8.41259046768466,8.77198975772482,7.89982506735646,5.56769562179931,7.6708768797832,5.82411929789596,5.37299695067616,3.18676083123528,5.6768920515611,0,0,2.65105029994905,5.54434895484408,0,5.26452152418346,0,7.42397938116804,7.71226207862985,7.70774739989584,10.1036660247325,2.90040087481251,6.76393312619756,8.47247820300777,4.31124452472558,7.16939749359312,0,8.0344760397374,11.2306148053267,8.09770821206208,8.16408326999717,4.9343048647461,5.69059057895609,4.99065228309761,6.36311003638504,0,8.05514860589334,6.23353992411698,0,4.57145457644712,0,5.55997380239944,8.67157761147643,0,5.56769562179931,6.99725674024171,8.27880349905715,3.53421186516867
"BF.40.4",0,5.30522228560256,5.65561519382671,0,0,0,3.91929756745762,5.25016537893149,0,0,0,5.57031988904231,0,6.60285775683906,4.39351395961297,8.02449398610398,5.25016537893149,0,8.26270875589979,0,0,11.5372421115748,0,9.07260767166416,0,7.63508539920317,6.88196581139922,0,6.91820158643052,8.2039666458587,5.82314947140127,9.73356670971101,6.68701926421738,4.43698635390238,5.49937036579041,0,7.38463955538607,4.79146027429838,5.54955851315345,3.67837967781533,0,5.46191410394473,4.3004547791227,2.98714059921688,8.69712602265317,6.66663357184781,0,4.05273658775399,7.0260499174668,5.24068716184615,7.98057716392196,9.94787002125456,9.09887941929877,7.49545384511729,0,9.58409340746048,9.44435621262385,4.9811950528739,7.84722150787645,6.91284922012508,0,0,5.49937036579041,7.71999490859261,7.99704596837715,4.72991140694293,7.42188370087364,5.3742119789244,0,0,0,0,8.19507330766798,9.0593129185644,0,7.14914346787945,7.4378840310385,6.37359904888794,5.34889528696303,0,7.15196434070131,0,0,4.49884546529692,6.37971524075532,0,6.08387217798422,0,6.99851785886936,7.69002102871927,6.8230695319539,9.97602178695869,3.80606911803065,8.46371669726281,5.70470366044802,4.27577147672123,8.35903038710068,7.07893930229097,7.71519490171412,11.4634243221457,8.13788571012022,7.62372661092215,5.99387674835174,5.45425150967739,4.71391359913869,6.44177321890152,4.19784253498595,8.18359327295198,7.62108692667763,0,6.50020402217688,4.27577147672123,0,8.35903038710068,7.62020548188053,6.04202552137185,0,8.01681300425815,3.15347337197947
"EP.73.4",0,3.84663329417981,4.26508507928763,0,5.44760159131639,0,0,5.96002692773882,0,0,0,6.2070353659306,0,6.10377002346336,0,6.41420154355782,4.68782925535213,0,7.85569008034443,0,0,12.3345347110699,3.80585006169588,8.5742728721053,0,8.6452682134308,6.80316998148737,0,6.41112936112131,6.81966516096406,4.18288226650834,9.80811005119096,8.13554033921254,5.37225517122929,5.47934914879108,0,0,6.26565975997128,6.09536669745624,4.539438540357,0,3.5185522900584,0,0,9.29601332634175,0,2.82802845825078,4.51924053503066,8.34909331184456,5.9744154761033,9.47192616805292,10.0802742561633,8.66549068841603,6.69341110416111,5.20204276614743,9.72983390167846,8.47545460831623,4.70492084001089,6.47374263606841,6.1879873286318,0,0,4.90402260656549,6.6675578068223,7.40835947223714,4.38865579850162,6.31766418824414,9.3744946695136,0,6.08262780250307,0,0,7.51892767041252,8.39032283947548,7.14349517892795,8.19257683712526,7.03087645839088,5.5901600552326,3.88581962747524,0,7.73799779225604,7.04403452275236,0,4.21104039805736,5.92061350480823,0,0,0,5.41481302620164,7.03087645839088,0,9.03579526753463,4.73825197736245,6.95702329041768,0,4.9580841903043,7.64749241514081,4.12407081905689,7.28274230155675,10.8538141165637,8.04907737445792,7.39234083499912,4.72172525084921,5.42311150286707,5.17062853537004,5.78060260232962,4.29105057317393,7.34993168662822,6.53538652282696,0,4.83205762280793,0,5.35471163104062,7.71904379112958,5.90542356175648,6.92072173212569,0,6.69804072781754,0
"BF.14.2",0,6.01543670848501,5.92272852392785,0,5.56197117841194,10.0081693163204,9.79855447926356,5.99968854197833,7.08765698241811,0,0,5.76189157679384,0,8.21727434718009,0,5.6557874095756,6.84471124020128,0,8.29483257098273,0,0,11.0701826068238,0,9.57686147085878,0,0,5.25777216138433,0,5.95089900797862,8.79644742276526,0,7.91020437002215,7.99427483553438,3.84943127759722,4.60818238499143,0,8.1084516415254,5.69242067861512,5.64074990595425,0,6.95234168486403,5.74837812890819,0,3.97716240581846,8.61580297122443,6.65233987988651,0,6.84698138376226,0,7.20524179309325,8.93066450129031,9.2322210789444,10.8449937082038,0,8.1431663865442,10.0130578959376,8.89064188760345,4.54223843199206,6.28736792466791,7.41466226600373,0,0,4.81844366763636,7.90706711272531,8.45958778631963,6.66329885757092,7.51603017971865,8.28357541811652,0,0,0,7.05135540820187,8.61927720719231,8.48986614319144,9.34800722336611,4.64984713355122,7.75553154507213,4.72830546675224,6.2089778778185,0,8.4208732781315,0,6.34143479180149,0,6.33388763317715,0,6.91703174914557,0,6.82636214410582,7.88643146598795,9.76958088328496,10.6703826733781,8.19219283782288,0,8.55563745137256,5.45843389478498,8.60452538780482,0,8.35683589115743,8.96069177721267,6.14701168785854,8.26012193272932,6.11452653990177,6.72408356195747,4.36901367449078,6.62156832713541,4.44695206528961,8.31331738349811,8.34473897058042,0,5.00647543785782,4.94764053435788,0,8.84002867803547,5.68520059611972,5.77522484770689,6.7568732931519,5.46748340457386,0
